catalogue_id,full_name,current_full_name,html_url,current_url,description,description_de,primary_category,category_label_en,category_label_de,scope_status,record_status,redirects_to,github_repository_id,github_status,homepage_url,is_archived,is_disabled,is_fork,default_branch,primary_language,license_spdx,topics,stargazers_count,forks_count,open_issues_count,created_at,pushed_at,updated_at,snapshot_date,github_metadata_captured_at
GHIAO-0040,MindBuffer/tao,MindBuffer/tao,https://github.com/MindBuffer/tao,https://github.com/MindBuffer/tao,Mark Pearson's `tao` library - A Software Package for Sound Synthesis with Physical Models,"Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,adjacent,active,,31642001,available,,False,False,False,master,Shell,GPL-2.0,[],24,7,0,2015-03-04T06:31:46Z,2015-03-04T06:55:42Z,2026-06-05T23:14:23Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0041,VCVRack/Rack,VCVRack/Rack,https://github.com/VCVRack/Rack,https://github.com/VCVRack/Rack,The virtual Eurorack studio,Host und SDK für einen virtuellen Eurorack-Modularsynthesizer.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,73756539,available,http://vcvrack.com/,False,False,False,v2,C++,NOASSERTION,"[""vcvrack""]",4407,468,307,2016-11-14T23:33:53Z,2025-11-04T08:47:14Z,2026-08-25T14:30:52Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0042,surge-synthesizer/surge,surge-synthesizer/surge,https://github.com/surge-synthesizer/surge,https://github.com/surge-synthesizer/surge,Synthesizer plug-in (previously released as Vember Audio Surge),Freier hybrider Software-Synthesizer und Plugin.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,149678202,available,https://surge-synthesizer.github.io/,False,False,False,main,C,GPL-3.0,"[""audio-units"",""synthesizer"",""vst3""]",3980,479,179,2018-09-20T22:32:25Z,2026-08-17T00:39:04Z,2026-08-24T12:20:52Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0043,asb2m10/dexed,asb2m10/dexed,https://github.com/asb2m10/dexed,https://github.com/asb2m10/dexed,DX7 FM multi plaform/multi format plugin,FM-Synthesizer und Plugin mit Yamaha-DX7-Bezug.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,14973783,available,,False,False,False,master,C++,GPL-3.0,"[""dx7"",""vst""]",3477,299,80,2013-12-06T04:18:54Z,2026-07-25T14:14:30Z,2026-08-24T01:56:44Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0044,zynaddsubfx/zynaddsubfx,zynaddsubfx/zynaddsubfx,https://github.com/zynaddsubfx/zynaddsubfx,https://github.com/zynaddsubfx/zynaddsubfx,ZynAddSubFX open source synthesizer,"Freier Software-Synthesizer mit additiven, subtraktiven und Pad-Synthese-Engines.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,21525762,available,http://zynaddsubfx.sf.net,False,False,False,master,C++,GPL-2.0,"[""alsa"",""hacktoberfest"",""jackaudio"",""music"",""osc"",""oss"",""synth"",""synthesizer""]",1170,121,75,2014-07-05T18:33:25Z,2026-07-26T20:57:46Z,2026-08-25T00:09:54Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0045,FluidSynth/fluidsynth,FluidSynth/fluidsynth,https://github.com/FluidSynth/fluidsynth,https://github.com/FluidSynth/fluidsynth,Software synthesizer based on the SoundFont 2 specifications,Echtzeit-SoundFont-Synthesizer und Rendering-Bibliothek.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,95304991,available,https://www.fluidsynth.org,False,False,False,master,C,LGPL-2.1,"[""cross-platform"",""fluidsynth"",""linux"",""midi"",""midi-files"",""midi-player"",""realtime"",""soundfont-synthesizers"",""soundfont2-synthesizer-library"",""soundfonts"",""synthesizer"",""wavetables""]",2472,332,21,2017-06-24T15:09:55Z,2026-08-21T14:47:22Z,2026-08-25T13:14:12Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0046,GrandOrgue/grandorgue,GrandOrgue/grandorgue,https://github.com/GrandOrgue/grandorgue,https://github.com/GrandOrgue/grandorgue,GrandOrgue software,Virtuelle Pfeifenorgel mit Sample- und MIDI-Unterstützung.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,401421066,available,,False,False,False,master,C++,NOASSERTION,"[""hacktoberfest""]",266,57,51,2021-08-30T16:58:46Z,2026-08-24T07:10:36Z,2026-08-24T07:11:25Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0047,grame-cncm/faustlibraries,grame-cncm/faustlibraries,https://github.com/grame-cncm/faustlibraries,https://github.com/grame-cncm/faustlibraries,The Faust libraries,"Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,112796225,available,https://faustlibraries.grame.fr,False,False,False,master,OpenSCAD,,"[""dsp"",""faust"",""library""]",250,72,12,2017-12-01T23:18:54Z,2026-08-25T14:58:14Z,2026-08-25T15:10:59Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0048,ccrma/chugins,ccrma/chugins,https://github.com/ccrma/chugins,https://github.com/ccrma/chugins,Repository for ChuGins,"Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,5597945,available,,False,False,False,main,C++,MIT,[],140,49,20,2012-08-29T08:46:13Z,2026-05-31T23:09:14Z,2026-06-28T16:46:41Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0049,surikov/webaudiofont,surikov/webaudiofont,https://github.com/surikov/webaudiofont,https://github.com/surikov/webaudiofont,"Use full GM set of musical instruments to play MIDI and single sounds or effects. Support for reverberation and equaliser. No plugins, no Flash. Pure HTML5 implementation compatible with desktop and mobile browser. See live examples.","Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,71990495,available,https://surikov.github.io/webaudiofont/,False,False,False,master,HTML,GPL-3.0,"[""audio"",""audiocontext"",""drums"",""instrument"",""midi"",""midi-player"",""music"",""music-composition"",""music-player"",""pitch"",""play-instruments"",""play-sounds"",""player"",""sampler"",""sound"",""soundfont"",""synth"",""synthesizer"",""wavetable""]",986,100,3,2016-10-26T10:01:10Z,2026-03-26T22:58:45Z,2026-08-25T10:39:35Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0050,nbrosowsky/tonejs-instruments,nbrosowsky/tonejs-instruments,https://github.com/nbrosowsky/tonejs-instruments,https://github.com/nbrosowsky/tonejs-instruments,A small instrument sample library with quick-loader for tone.js,"Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,120222931,available,,False,False,False,master,JavaScript,NOASSERTION,"[""audio"",""instruments"",""music"",""music-player"",""samples"",""tonejs"",""web-audio""]",541,124,5,2018-02-04T21:02:33Z,2023-06-01T07:02:36Z,2026-08-24T15:03:28Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0051,FastTune/FastTune,FastTune/FastTune,https://github.com/FastTune/FastTune,https://github.com/FastTune/FastTune,"A tuner for guitar, ukulele, bass, banjo, mandolin, violin and etc.","Stimmgerät mit Tonhöhenbestimmung für Gitarre, Ukulele, Bass, Banjo, Mandoline und Violine.",general_acoustics_and_measurement,General acoustics and measurement,Allgemeine Akustik und Messung,core,active,,729117683,available,https://aifasttune.com,False,False,False,master,C,MIT,"[""fast-tune"",""guitar-tuner"",""pitch-detection"",""pitch-estimation"",""tuner"",""wasm""]",53,3,2,2023-12-08T13:03:48Z,2023-12-16T14:27:32Z,2026-07-20T14:18:31Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0052,MustafaAlotbah/PyGuitarSynthesis,MustafaAlotbah/PyGuitarSynthesis,https://github.com/MustafaAlotbah/PyGuitarSynthesis,https://github.com/MustafaAlotbah/PyGuitarSynthesis,A light-weight library to synthesize guitar tabs to help writing guitar tabs faster.,"Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,854901863,available,,False,False,False,main,Python,MIT,"[""guitar"",""music"",""music-sheet"",""python"",""synthesizer""]",1,1,0,2024-09-10T00:44:53Z,2024-09-10T11:36:52Z,2025-03-21T12:29:48Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0053,jos556/Virtual_Musical_Instruments,jos556/Virtual_Musical_Instruments,https://github.com/jos556/Virtual_Musical_Instruments,https://github.com/jos556/Virtual_Musical_Instruments,Virtual Instruments,"Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,889611048,available,,False,False,False,main,TypeScript,,"[""music-instruments"",""music-visualizer"",""react"",""typescript"",""webaudio""]",2,0,0,2024-11-16T19:06:59Z,2024-11-16T19:07:51Z,2025-05-27T07:55:21Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0054,kalmacode/Synthesizer,kalmacode/Synthesizer,https://github.com/kalmacode/Synthesizer,https://github.com/kalmacode/Synthesizer,Simple Matlab Synthesizer,"Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,206859294,available,,False,False,False,master,MATLAB,MIT,"[""musical-instrument"",""piano-keyboard"",""synthesizer""]",0,0,0,2019-09-06T19:15:44Z,2019-09-06T19:16:27Z,2019-09-06T19:26:46Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0055,TheSmoothRere/ReMusic,TheSmoothRere/ReMusic,https://github.com/TheSmoothRere/ReMusic,https://github.com/TheSmoothRere/ReMusic,"RéMusic is a high-fidelity, client-side virtual grand piano built with React and Tone.js. It leverages the renowned Salamanader Grand Piano sample set (48kHz, 24-bit) to provide an authentic studio-quality experience directly in the web browser.","Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,1236716843,available,,False,False,False,master,HTML,MIT,"[""audio-processing"",""music-theory"",""piano"",""react"",""salamanader-grand-piano"",""tonejs"",""virtual-instrument"",""web-audio""]",0,0,0,2026-05-12T14:01:52Z,2026-05-15T11:34:40Z,2026-05-17T02:16:07Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0056,praveenjadhav1510/harmonium,praveenjadhav1510/harmonium,https://github.com/praveenjadhav1510/harmonium,https://github.com/praveenjadhav1510/harmonium,"Harmonium is an interactive web application that simulates an Indian classical harmonium in the browser. Built with Next.js, Tone.js, and modern web technologies, it enables users to play notes, explore ragas, record melodies, and experience real-time audio synthesis online.","Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,1199337993,available,https://harmonium-sable.vercel.app/,False,False,False,main,TypeScript,,"[""audio-synthesis"",""harmonium"",""indian-classical-music"",""music-app"",""music-production"",""virtual-instrument"",""web-audio""]",0,0,0,2026-04-02T08:54:15Z,2026-04-02T10:47:37Z,2026-04-02T10:52:17Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0057,Jalpan04/Synth-Studio,Jalpan04/Synth-Studio,https://github.com/Jalpan04/Synth-Studio,https://github.com/Jalpan04/Synth-Studio,Synth-Studio is a real-time modular synthesizer and sequencer implemented entirely in Python ,"Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,1103904961,available,,False,False,False,main,Python,MIT,"[""audio-synthesis"",""dsp"",""oscillator"",""python"",""sound-design"",""virtual-instrument""]",0,0,0,2025-11-25T13:45:23Z,2026-06-06T11:33:25Z,2026-06-06T11:33:29Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0058,amjadimdad00/WebHarmonium,amjadimdad00/WebHarmonium,https://github.com/amjadimdad00/WebHarmonium,https://github.com/amjadimdad00/WebHarmonium,"An interactive virtual harmonium built for the web. Play using your keyboard, mouse, or touch with realistic sound and smooth controls.","Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,1190989807,available,https://webharmonium-amjadimdad00.vercel.app,False,False,False,main,JavaScript,,"[""creative-coding"",""digital-instrument"",""harmonium"",""interactive-music"",""music-app"",""open-source"",""virtual-instrument"",""web-audio-api"",""web-development""]",0,0,0,2026-03-24T20:17:30Z,2026-06-05T06:22:31Z,2026-06-05T06:22:35Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0059,ramarizalr/vx7,ramarizalr/vx7,https://github.com/ramarizalr/vx7,https://github.com/ramarizalr/vx7,"Emulate the iconic Yamaha DX7 with this Python GUI synthesizer, featuring authentic FM synthesis, original presets, and optional MIDI support.","Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,1170090403,available,,False,False,False,main,,,"[""audio"",""digital-audio"",""dx7"",""emulator"",""fm-synthesis"",""github-config"",""midi"",""music"",""music-production"",""open-source"",""python"",""sound-synthesis"",""synthesizer"",""tkinter"",""virtual-instrument"",""yamaha""]",0,0,0,2026-03-01T17:27:50Z,2026-03-01T17:27:50Z,2026-03-01T17:31:12Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0060,diegogazzoni/vibe303,diegogazzoni/vibe303,https://github.com/diegogazzoni/vibe303,https://github.com/diegogazzoni/vibe303,"I enjoy making acid beats, but 303s are too expensive... so here we are! A synthesizer to emulate the Roland 303. Yes, it's built with Claude.","Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,1204226084,available,,False,False,False,main,C++,,"[""acid-house"",""house-music"",""music-production"",""virtual-instrument"",""vst3""]",0,0,0,2026-04-07T20:10:37Z,2026-04-08T19:52:56Z,2026-06-04T13:42:57Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0061,AJosephsen/TuningExplorer,AJosephsen/TuningExplorer,https://github.com/AJosephsen/TuningExplorer,https://github.com/AJosephsen/TuningExplorer,Experimenting with different instrument tunings on a web page,"Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,1117430364,available,https://ajosephsen.github.io/TuningExplorer/,False,False,False,main,HTML,,"[""audio"",""signal"",""virtual-instrument"",""web""]",0,0,0,2025-12-16T09:55:33Z,2025-12-25T11:00:55Z,2025-12-25T11:00:59Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0062,gpasquero/hammond-b3,gpasquero/hammond-b3,https://github.com/gpasquero/hammond-b3,https://github.com/gpasquero/hammond-b3,"🎹 Virtual Hammond B3 tonewheel organ in Rust — drawbars, Leslie, percussion, presets. Native + WebAssembly browser demo.","Virtuelles Musikinstrument, Synthesizer, Sampler oder Instrumenten-Framework.",virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,1289508280,available,https://gpasquero.github.io/hammond-b3/,False,False,False,main,Rust,MIT,"[""audio"",""audio-synthesis"",""cpal"",""drawbars"",""dsp"",""egui"",""hammond"",""hammond-b3"",""leslie"",""midi"",""music"",""organ"",""real-time-audio"",""rotary-speaker"",""rust"",""synthesizer"",""tonewheel"",""virtual-instrument"",""wasm"",""webassembly""]",1,0,0,2026-07-04T21:00:04Z,2026-07-04T21:32:54Z,2026-07-07T02:09:28Z,2026-08-22,2026-08-25T15:30:14Z
